id_cliente,importe_solicitado,duracion_credito,situacion_vivienda,ingresos,objetivo_credito,pct_ingreso,tasa_interes,falta_pago,antiguedad_cliente,estado_cliente,gastos_ult_12m,genero,limite_credito_tc,nivel_educativo,operaciones_ult_12m,personas_a_cargo,capacidad_pago,operaciones_mensuales,presion_financiera,estado_civil_N,estado_credito_N,antiguedad_empleado,edad
821710308.0,6000,3,HIPOTECA,34000,SALUD,0.18,15.7,Y,33.0,ACTIVO,1739.0,F,2206.0,UNIVERSITARIO_INCOMPLETO,35.0,3.0,0.17647058823529413,2.9166666666666665,0.10997058823529411,S,C,menor_5,25_a_30
720430083.0,12000,4,ALQUILER,54000,PAGO_DEUDAS,0.22,8.49,N,36.0,ACTIVO,3913.0,M,2107.0,SECUNDARIO_COMPLETO,67.0,0.0,0.2222222222222222,5.583333333333333,0.1280185185185185,N,P,5_a_10,menor_25
712071708.0,12000,4,ALQUILER,54000,EDUCACIÓN,0.22,8.49,N,36.0,ACTIVO,1320.0,F,2107.0,UNIVERSITARIO_COMPLETO,35.0,0.0,0.2222222222222222,2.9166666666666665,0.08,C,P,5_a_10,menor_25
770721858.0,12000,2,ALQUILER,54000,INVERSIONES,0.22,11.36,N,56.0,ACTIVO,1463.0,M,3539.0,UNIVERSITARIO_COMPLETO,31.0,1.0,0.2222222222222222,2.5833333333333335,0.1382037037037037,C,P,5_a_10,menor_25
714929283.0,12000,3,ALQUILER,48400,INVERSIONES,0.25,14.65,Y,36.0,ACTIVO,2625.0,F,3203.0,SECUNDARIO_COMPLETO,52.0,0.0,0.24793388429752067,4.333333333333333,0.13688016528925617,C,C,5_a_10,menor_25
716285358.0,10000,4,HIPOTECA,34000,SALUD,0.29,12.87,Y,36.0,ACTIVO,2801.0,F,1835.0,UNIVERSITARIO_INCOMPLETO,79.0,1.0,0.29411764705882354,6.583333333333333,0.15591176470588233,D,P,menor_5,25_a_30
751381458.0,12000,2,ALQUILER,54996,MEJORAS_HOGAR,0.22,10.37,N,36.0,ACTIVO,3814.0,F,27175.0,UNIVERSITARIO_INCOMPLETO,72.0,3.0,0.2181976871045167,6.0,0.17844934177031055,C,P,menor_5,25_a_30
768886533.0,10000,4,HIPOTECA,34000,SALUD,0.29,12.18,N,31.0,ACTIVO,3246.0,M,4940.0,UNIVERSITARIO_COMPLETO,57.0,3.0,0.29411764705882354,4.75,0.169,C,P,menor_5,menor_25
711023508.0,12000,4,ALQUILER,54996,PERSONAL,0.22,7.88,N,43.0,ACTIVO,1547.0,F,3161.0,UNIVERSITARIO_COMPLETO,30.0,1.0,0.2181976871045167,2.5,0.08267874027201977,C,P,menor_5,25_a_30
710958033.0,19000,4,HIPOTECA,34000,PAGO_DEUDAS,0.56,11.48,N,39.0,ACTIVO,4075.0,F,1993.0,UNIVERSITARIO_INCOMPLETO,76.0,5.0,0.5588235294117647,6.333333333333333,0.25955882352941173,S,P,5_a_10,menor_25
711368283.0,12000,4,ALQUILER,54996,INVERSIONES,0.22,8.32,N,27.0,ACTIVO,3448.0,M,34516.0,DESCONOCIDO,53.0,2.0,0.2181976871045167,4.416666666666667,0.11724489053749362,C,P,5_a_10,menor_25
807275733.0,12000,3,ALQUILER,55000,PERSONAL,0.22,12.42,N,22.0,ACTIVO,2498.0,M,7130.0,POSGRADO_INCOMPLETO,37.0,0.0,0.21818181818181817,3.0833333333333335,0.11814545454545455,S,P,mayor_10,25_a_30
708231183.0,6000,4,HIPOTECA,34000,MEJORAS_HOGAR,0.18,14.11,N,22.0,ACTIVO,2643.0,M,12539.0,UNIVERSITARIO_INCOMPLETO,72.0,1.0,0.17647058823529413,6.0,0.12185294117647058,D,P,menor_5,menor_25
789690483.0,10000,3,HIPOTECA,34000,EDUCACIÓN,0.29,11.26,N,25.0,ACTIVO,3135.0,M,8208.0,SECUNDARIO_COMPLETO,39.0,4.0,0.29411764705882354,3.25,0.1902450980392157,C,P,menor_5,25_a_30
789338583.0,12000,3,ALQUILER,55000,EDUCACIÓN,0.22,10.65,N,32.0,ACTIVO,1988.0,M,26222.0,POSGRADO_COMPLETO,30.0,2.0,0.21818181818181817,2.5,0.10887272727272727,C,P,5_a_10,25_a_30
717411483.0,5000,3,HIPOTECA,34000,EDUCACIÓN,0.15,9.63,N,36.0,ACTIVO,3731.0,M,34173.0,UNIVERSITARIO_INCOMPLETO,69.0,4.0,0.14705882352941177,5.75,0.1587549019607843,D,P,5_a_10,menor_25
720799608.0,12000,2,ALQUILER,55000,INVERSIONES,0.22,10.62,N,49.0,ACTIVO,1621.0,F,3377.0,UNIVERSITARIO_COMPLETO,32.0,2.0,0.21818181818181817,2.6666666666666665,0.1385636363636364,C,P,5_a_10,menor_25
714112383.0,7000,2,HIPOTECA,34000,EDUCACIÓN,0.21,11.28,N,43.0,ACTIVO,1380.0,M,5882.0,UNIVERSITARIO_COMPLETO,30.0,2.0,0.20588235294117646,2.5,0.14352941176470588,C,P,menor_5,25_a_30
717994608.0,12000,2,ALQUILER,49000,PAGO_DEUDAS,0.24,13.49,N,40.0,ACTIVO,2113.0,M,7158.0,UNIVERSITARIO_COMPLETO,60.0,0.0,0.24489795918367346,5.0,0.16557142857142856,C,C,menor_5,25_a_30
716875083.0,12000,2,ALQUILER,55008,EDUCACIÓN,0.22,13.79,N,36.0,ACTIVO,2351.0,F,4152.0,SECUNDARIO_COMPLETO,42.0,0.0,0.2181500872600349,3.5,0.15181428155904594,S,P,5_a_10,menor_25
714603558.0,12000,2,ALQUILER,55032,EDUCACIÓN,0.22,9.63,N,24.0,ACTIVO,2007.0,M,11699.0,SECUNDARIO_COMPLETO,46.0,2.0,0.21805494984736154,3.8333333333333335,0.14549716528565199,S,P,5_a_10,menor_25
789903708.0,1500,3,PROPIA,34056,PERSONAL,0.04,10.65,N,35.0,ACTIVO,3968.0,F,4505.0,UNIVERSITARIO_INCOMPLETO,68.0,2.0,0.044045102184637065,5.666666666666667,0.13119567770730564,S,P,5_a_10,menor_25
789504183.0,12000,2,ALQUILER,56000,EDUCACIÓN,0.21,6.91,N,28.0,ACTIVO,2574.0,M,34516.0,UNIVERSITARIO_COMPLETO,62.0,4.0,0.21428571428571427,5.166666666666667,0.15310714285714286,S,P,menor_5,menor_25
714574083.0,9000,4,HIPOTECA,34174,PERSONAL,0.26,13.47,N,31.0,ACTIVO,2511.0,F,2937.0,UNIVERSITARIO_COMPLETO,51.0,3.0,0.2633581085035407,4.25,0.13931643939837302,S,P,5_a_10,menor_25
711256908.0,12000,4,ALQUILER,56000,INVERSIONES,0.21,10.75,N,28.0,ACTIVO,3695.0,M,10331.0,SECUNDARIO_COMPLETO,81.0,2.0,0.21428571428571427,6.75,0.11955357142857144,S,P,5_a_10,menor_25
721023708.0,12000,2,ALQUILER,56000,INVERSIONES,0.21,11.49,N,36.0,ACTIVO,2142.0,M,17557.0,UNIVERSITARIO_INCOMPLETO,62.0,4.0,0.21428571428571427,5.166666666666667,0.14539285714285713,C,P,5_a_10,menor_25
714522258.0,12000,3,ALQUILER,56000,PERSONAL,0.21,10.75,N,48.0,ACTIVO,1596.0,F,4366.0,UNIVERSITARIO_COMPLETO,37.0,2.0,0.21428571428571427,3.0833333333333335,0.09992857142857142,C,P,menor_5,menor_25
714247458.0,12000,3,ALQUILER,56000,MEJORAS_HOGAR,0.21,8.94,N,46.0,ACTIVO,3271.0,F,8037.0,UNIVERSITARIO_INCOMPLETO,71.0,4.0,0.21428571428571427,5.916666666666667,0.12983928571428568,S,P,5_a_10,menor_25
779342958.0,12000,2,ALQUILER,56000,INVERSIONES,0.21,14.26,Y,13.0,ACTIVO,3625.0,F,2010.0,UNIVERSITARIO_INCOMPLETO,85.0,0.0,0.21428571428571427,7.083333333333333,0.17187499999999997,C,P,menor_5,menor_25
709413933.0,12000,2,ALQUILER,50100,PERSONAL,0.24,14.74,Y,40.0,PASIVO,1920.0,M,2381.0,SECUNDARIO_COMPLETO,46.0,2.0,0.23952095808383234,3.8333333333333335,0.15808383233532936,S,C,menor_5,25_a_30
780416433.0,12000,2,ALQUILER,56755,EDUCACIÓN,0.21,10.99,N,25.0,ACTIVO,2169.0,M,8740.0,DESCONOCIDO,38.0,2.0,0.21143511584882388,3.1666666666666665,0.14393445511408687,C,P,5_a_10,menor_25
712700358.0,12000,4,ALQUILER,57000,SALUD,0.21,10.99,N,26.0,ACTIVO,2411.0,F,2002.0,UNIVERSITARIO_INCOMPLETO,60.0,4.0,0.21052631578947367,5.0,0.0949298245614035,S,P,menor_5,25_a_30
779873508.0,5000,3,HIPOTECA,34348,EDUCACIÓN,0.15,7.9,N,35.0,ACTIVO,3607.0,F,3132.0,SECUNDARIO_COMPLETO,60.0,0.0,0.14556888319552813,5.0,0.15353635340243,C,P,5_a_10,menor_25
713426358.0,12000,4,ALQUILER,51000,PAGO_DEUDAS,0.24,17.99,Y,36.0,ACTIVO,2395.0,F,5685.0,UNIVERSITARIO_INCOMPLETO,62.0,0.0,0.23529411764705882,5.166666666666667,0.1057843137254902,C,C,menor_5,menor_25
711738333.0,12000,4,ALQUILER,57000,PAGO_DEUDAS,0.21,7.29,N,23.0,ACTIVO,2361.0,M,7567.0,UNIVERSITARIO_COMPLETO,45.0,2.0,0.21052631578947367,3.75,0.09405263157894737,C,P,5_a_10,menor_25
720323208.0,12000,3,ALQUILER,51000,PERSONAL,0.24,7.88,N,31.0,ACTIVO,4976.0,M,34516.0,UNIVERSITARIO_COMPLETO,88.0,2.0,0.23529411764705882,7.333333333333333,0.176,C,C,menor_5,menor_25
708132783.0,12000,2,ALQUILER,57000,EDUCACIÓN,0.21,13.11,N,42.0,ACTIVO,3929.0,F,16411.0,UNIVERSITARIO_INCOMPLETO,71.0,3.0,0.21052631578947367,5.916666666666667,0.17419298245614037,S,P,5_a_10,menor_25
713372583.0,12000,2,ALQUILER,57000,PAGO_DEUDAS,0.21,8.94,N,19.0,ACTIVO,3786.0,F,1438.3,SECUNDARIO_COMPLETO,67.0,4.0,0.21052631578947367,5.583333333333333,0.1716842105263158,S,P,5_a_10,menor_25
717132633.0,12000,3,ALQUILER,57720,PAGO_DEUDAS,0.21,12.87,Y,50.0,ACTIVO,3066.0,M,7348.0,UNIVERSITARIO_INCOMPLETO,61.0,0.0,0.2079002079002079,5.083333333333333,0.1224185724185724,S,P,5_a_10,menor_25
710092683.0,12000,3,ALQUILER,51780,SALUD,0.23,13.47,N,30.0,ACTIVO,1837.0,M,3735.0,UNIVERSITARIO_INCOMPLETO,47.0,2.0,0.23174971031286212,3.9166666666666665,0.112726921591348,C,C,5_a_10,25_a_30
714967233.0,12000,3,ALQUILER,51840,PAGO_DEUDAS,0.23,15.95,Y,34.0,PASIVO,2109.0,M,11188.0,POSGRADO_COMPLETO,47.0,2.0,0.23148148148148148,3.9166666666666665,0.11784336419753086,C,C,menor_5,menor_25
779284833.0,6400,2,HIPOTECA,34500,EDUCACIÓN,0.19,7.51,N,37.0,ACTIVO,3591.0,M,22127.0,POSGRADO_INCOMPLETO,63.0,2.0,0.1855072463768116,5.25,0.19684057971014496,S,P,menor_5,menor_25
767587833.0,12000,3,ALQUILER,58000,PAGO_DEUDAS,0.21,9.91,N,37.0,ACTIVO,4599.0,M,3650.0,DESCONOCIDO,75.0,3.0,0.20689655172413793,6.25,0.14825862068965517,S,P,5_a_10,25_a_30
714954033.0,12000,4,ALQUILER,58000,INVERSIONES,0.21,11.49,N,36.0,ACTIVO,2675.0,F,5076.0,POSGRADO_INCOMPLETO,57.0,0.0,0.20689655172413793,4.75,0.0978448275862069,S,P,5_a_10,menor_25
716154258.0,12000,2,ALQUILER,58000,EDUCACIÓN,0.21,13.11,N,38.0,ACTIVO,2023.0,M,32658.0,POSGRADO_COMPLETO,37.0,4.0,0.20689655172413793,3.0833333333333335,0.13832758620689656,N,P,5_a_10,menor_25
755399433.0,12000,4,ALQUILER,52260,SALUD,0.23,9.99,N,36.0,ACTIVO,4549.0,M,28634.0,UNIVERSITARIO_INCOMPLETO,68.0,3.0,0.2296211251435132,5.666666666666667,0.14445082280903174,C,C,5_a_10,menor_25
709876008.0,5400,4,HIPOTECA,34515,PAGO_DEUDAS,0.16,7.68,N,36.0,ACTIVO,1803.0,F,3414.0,POSGRADO_INCOMPLETO,49.0,2.0,0.15645371577574968,4.083333333333333,0.0913515862668405,S,P,mayor_10,25_a_30
709918158.0,12000,3,ALQUILER,59000,PERSONAL,0.2,10.37,N,23.0,ACTIVO,2028.0,M,12315.0,SECUNDARIO_COMPLETO,51.0,3.0,0.2033898305084746,4.25,0.10216949152542372,C,P,5_a_10,menor_25
713350908.0,10000,2,HIPOTECA,34560,SALUD,0.29,10.59,N,36.0,ACTIVO,3636.0,F,2690.0,UNIVERSITARIO_INCOMPLETO,68.0,2.0,0.28935185185185186,5.666666666666667,0.24988425925925928,C,P,menor_5,menor_25
715759458.0,3000,4,ALQUILER,52000,PAGO_DEUDAS,0.06,11.49,N,31.0,ACTIVO,4066.0,M,12165.0,UNIVERSITARIO_COMPLETO,74.0,3.0,0.057692307692307696,6.166666666666667,0.09261538461538461,S,P,5_a_10,menor_25
790174608.0,3000,4,ALQUILER,52800,SALUD,0.06,10.99,N,30.0,ACTIVO,2660.0,M,19300.0,POSGRADO_COMPLETO,70.0,1.0,0.056818181818181816,5.833333333333333,0.06458333333333333,S,P,5_a_10,menor_25
771335358.0,6800,4,HIPOTECA,34600,EDUCACIÓN,0.2,12.69,N,24.0,ACTIVO,3161.0,M,8120.0,UNIVERSITARIO_INCOMPLETO,54.0,2.0,0.19653179190751446,4.5,0.14049132947976878,D,P,5_a_10,menor_25
708382083.0,4000,2,HIPOTECA,34600,PAGO_DEUDAS,0.12,5.42,N,36.0,ACTIVO,2584.0,M,2292.0,SECUNDARIO_COMPLETO,60.0,5.0,0.11560693641618497,5.0,0.13248554913294797,C,P,menor_5,menor_25
820020258.0,3000,2,ALQUILER,53000,SALUD,0.06,13.99,Y,46.0,ACTIVO,1778.0,F,5379.0,SECUNDARIO_COMPLETO,40.0,1.0,0.05660377358490566,3.3333333333333335,0.06184905660377357,S,P,5_a_10,25_a_30
767333808.0,3000,4,HIPOTECA,34662,MEJORAS_HOGAR,0.09,10.75,N,43.0,ACTIVO,4929.0,F,3424.0,UNIVERSITARIO_COMPLETO,74.0,2.0,0.08655011251514627,6.166666666666667,0.16383936299117188,N,C,menor_5,menor_25
778456983.0,1500,3,HIPOTECA,34800,PAGO_DEUDAS,0.04,13.49,Y,23.0,ACTIVO,1823.0,F,2222.0,DESCONOCIDO,49.0,2.0,0.04310344827586207,4.083333333333333,0.06675287356321838,S,P,menor_5,menor_25
794293908.0,3000,3,ALQUILER,54000,INVERSIONES,0.06,9.32,N,30.0,ACTIVO,2847.0,F,8696.0,UNIVERSITARIO_INCOMPLETO,67.0,3.0,0.05555555555555555,5.583333333333333,0.07124074074074074,S,P,menor_5,25_a_30
720409608.0,5975,4,HIPOTECA,34800,SALUD,0.17,11.49,N,35.0,ACTIVO,1717.0,M,32446.0,SECUNDARIO_COMPLETO,39.0,3.0,0.17169540229885058,3.25,0.09226293103448276,C,P,5_a_10,25_a_30
717830583.0,5125,2,HIPOTECA,34800,PAGO_DEUDAS,0.15,6.99,N,36.0,ACTIVO,4101.0,M,9133.0,UNIVERSITARIO_COMPLETO,88.0,2.0,0.14727011494252873,7.333333333333333,0.19147988505747124,C,C,5_a_10,25_a_30
719108358.0,3000,2,ALQUILER,55000,EDUCACIÓN,0.05,6.99,N,31.0,ACTIVO,2783.0,M,18974.0,POSGRADO_INCOMPLETO,56.0,2.0,0.05454545454545454,4.666666666666667,0.07787272727272727,C,P,menor_5,menor_25
708644208.0,3000,4,ALQUILER,55000,PERSONAL,0.05,12.68,Y,34.0,ACTIVO,3355.0,F,5858.0,UNIVERSITARIO_COMPLETO,77.0,2.0,0.05454545454545454,6.416666666666667,0.07463636363636364,S,P,5_a_10,menor_25
711659958.0,3000,3,ALQUILER,49000,INVERSIONES,0.06,12.68,Y,56.0,ACTIVO,1594.0,F,2692.0,UNIVERSITARIO_COMPLETO,36.0,0.0,0.061224489795918366,3.0,0.05293877551020409,C,C,menor_5,25_a_30
787460883.0,3000,2,ALQUILER,49000,PAGO_DEUDAS,0.06,12.23,Y,28.0,PASIVO,1234.0,M,11091.0,UNIVERSITARIO_INCOMPLETO,34.0,3.0,0.061224489795918366,2.8333333333333335,0.05579591836734693,C,C,5_a_10,menor_25
719234883.0,3000,2,ALQUILER,55000,INVERSIONES,0.05,9.88,N,49.0,ACTIVO,3990.0,M,32676.0,UNIVERSITARIO_COMPLETO,88.0,3.0,0.05454545454545454,7.333333333333333,0.09981818181818182,S,P,menor_5,menor_25
807349158.0,3000,4,ALQUILER,55000,SALUD,0.05,6.39,N,31.0,ACTIVO,2243.0,M,34516.0,POSGRADO_COMPLETO,60.0,4.0,0.05454545454545454,5.0,0.05441818181818182,D,P,menor_5,25_a_30
710799783.0,3000,3,ALQUILER,55500,SALUD,0.05,10.59,N,36.0,ACTIVO,3143.0,M,15202.0,DESCONOCIDO,60.0,2.0,0.05405405405405406,5.0,0.07464864864864865,C,P,5_a_10,menor_25
798988983.0,4000,2,HIPOTECA,34900,PAGO_DEUDAS,0.11,9.99,N,45.0,ACTIVO,3553.0,F,7165.0,UNIVERSITARIO_INCOMPLETO,78.0,2.0,0.11461318051575932,6.5,0.15911174785100285,C,P,5_a_10,menor_25
710760258.0,3000,3,ALQUILER,56000,PERSONAL,0.05,12.69,N,38.0,ACTIVO,4740.0,F,1438.3,SECUNDARIO_COMPLETO,81.0,3.0,0.05357142857142857,6.75,0.1025,C,P,menor_5,25_a_30
772401933.0,13000,2,HIPOTECA,34977,PERSONAL,0.37,16.0,N,26.0,ACTIVO,3569.0,F,2517.0,DESCONOCIDO,62.0,1.0,0.3716728135631987,5.166666666666667,0.2878748892129113,S,P,5_a_10,menor_25
770937183.0,6000,2,HIPOTECA,34980,INVERSIONES,0.17,11.48,N,27.0,ACTIVO,3502.0,F,10745.0,UNIVERSITARIO_COMPLETO,87.0,4.0,0.17152658662092624,7.25,0.1858776443682104,S,P,menor_5,25_a_30
715468083.0,3000,2,ALQUILER,50160,PAGO_DEUDAS,0.06,14.42,N,36.0,ACTIVO,3146.0,F,34516.0,POSGRADO_COMPLETO,66.0,2.0,0.05980861244019139,5.5,0.09262360446570973,C,C,menor_5,25_a_30
807161508.0,22550,3,HIPOTECA,34992,EDUCACIÓN,0.64,15.96,Y,20.0,ACTIVO,2804.0,M,2590.0,DESCONOCIDO,52.0,1.0,0.6444330132601738,4.333333333333333,0.2949436061575979,S,P,5_a_10,menor_25
772268058.0,3000,3,ALQUILER,57000,PERSONAL,0.05,5.42,N,35.0,ACTIVO,3129.0,F,2722.0,UNIVERSITARIO_INCOMPLETO,69.0,4.0,0.05263157894736842,5.75,0.07243859649122807,S,P,menor_5,menor_25
710166783.0,8000,2,HIPOTECA,35000,MEJORAS_HOGAR,0.23,11.71,N,36.0,ACTIVO,4277.0,F,8228.0,UNIVERSITARIO_COMPLETO,80.0,1.0,0.22857142857142856,6.666666666666667,0.2364857142857143,C,P,5_a_10,menor_25
804820233.0,3000,3,ALQUILER,57000,SALUD,0.05,7.88,N,33.0,ACTIVO,2763.0,M,11777.0,DESCONOCIDO,62.0,2.0,0.05263157894736842,5.166666666666667,0.06601754385964911,D,P,menor_5,menor_25
708758658.0,12000,2,HIPOTECA,35000,PAGO_DEUDAS,0.34,12.42,N,39.0,ACTIVO,3951.0,M,34516.0,UNIVERSITARIO_COMPLETO,76.0,4.0,0.34285714285714286,6.333333333333333,0.28431428571428574,C,P,5_a_10,menor_25
714011358.0,3000,2,ALQUILER,58000,EDUCACIÓN,0.05,11.83,N,24.0,ACTIVO,2876.0,M,14821.0,UNIVERSITARIO_COMPLETO,60.0,3.0,0.05172413793103448,5.0,0.07544827586206897,D,P,5_a_10,menor_25
712401033.0,3000,2,ALQUILER,58500,PAGO_DEUDAS,0.05,9.88,N,23.0,ACTIVO,2186.0,M,1438.3,DESCONOCIDO,59.0,1.0,0.05128205128205128,4.916666666666667,0.063008547008547,S,P,menor_5,menor_25
771212508.0,3000,2,ALQUILER,59000,PAGO_DEUDAS,0.05,7.14,N,21.0,ACTIVO,2825.0,F,6131.0,DESCONOCIDO,93.0,2.0,0.05084745762711865,7.75,0.0733050847457627,S,P,5_a_10,menor_25
821150958.0,3000,3,ALQUILER,59300,SALUD,0.05,9.63,N,47.0,ACTIVO,3452.0,M,2047.0,UNIVERSITARIO_COMPLETO,66.0,5.0,0.050590219224283306,5.5,0.07507588532883643,S,P,menor_5,menor_25
809818008.0,5000,4,PROPIA,35000,SALUD,0.14,11.71,N,31.0,ACTIVO,2300.0,M,12893.0,UNIVERSITARIO_INCOMPLETO,60.0,3.0,0.14285714285714285,5.0,0.10142857142857142,C,P,5_a_10,menor_25
719076858.0,3000,2,ALQUILER,60000,EDUCACIÓN,0.05,17.58,Y,20.0,ACTIVO,2651.0,M,2165.0,UNIVERSITARIO_INCOMPLETO,81.0,4.0,0.05,6.75,0.06918333333333332,S,P,5_a_10,25_a_30
803231058.0,3000,2,ALQUILER,60000,INVERSIONES,0.05,15.62,N,47.0,ACTIVO,4294.0,M,3351.0,SECUNDARIO_COMPLETO,66.0,3.0,0.05,5.5,0.09656666666666666,S,P,5_a_10,25_a_30
715698633.0,4800,2,PROPIA,35000,MEJORAS_HOGAR,0.14,6.03,N,36.0,ACTIVO,2341.0,F,5093.0,DESCONOCIDO,57.0,2.0,0.13714285714285715,4.75,0.1354571428571429,C,P,menor_5,25_a_30
720450108.0,15000,2,HIPOTECA,35000,SALUD,0.43,14.27,N,44.0,ACTIVO,1585.0,M,1438.3,UNIVERSITARIO_COMPLETO,37.0,1.0,0.42857142857142855,3.0833333333333335,0.2595714285714286,C,P,menor_5,menor_25
720016308.0,3000,3,ALQUILER,60000,PAGO_DEUDAS,0.05,10.0,N,54.0,ACTIVO,4199.0,F,1927.0,DESCONOCIDO,77.0,1.0,0.05,6.416666666666667,0.08665,S,P,menor_5,25_a_30
712443558.0,3000,2,ALQUILER,60000,PAGO_DEUDAS,0.05,7.51,N,36.0,ACTIVO,1994.0,F,22125.0,UNIVERSITARIO_INCOMPLETO,57.0,1.0,0.05,4.75,0.058233333333333324,S,P,menor_5,menor_25
711835758.0,3000,4,ALQUILER,60000,SALUD,0.05,10.25,N,42.0,ACTIVO,1756.0,M,34516.0,UNIVERSITARIO_COMPLETO,35.0,3.0,0.05,2.9166666666666665,0.04176666666666667,C,P,menor_5,menor_25
709284333.0,6900,3,HIPOTECA,35000,PERSONAL,0.2,12.42,N,28.0,ACTIVO,2546.0,M,5260.0,UNIVERSITARIO_INCOMPLETO,62.0,1.0,0.19714285714285715,5.166666666666667,0.13845714285714286,D,P,5_a_10,menor_25
713039808.0,3000,4,ALQUILER,60000,PERSONAL,0.05,11.89,N,32.0,ACTIVO,1801.0,M,6637.0,UNIVERSITARIO_INCOMPLETO,48.0,4.0,0.05,4.0,0.04251666666666667,C,P,menor_5,menor_25
709206333.0,3000,4,ALQUILER,60996,MEJORAS_HOGAR,0.05,12.22,Y,30.0,PASIVO,1558.0,F,4333.0,UNIVERSITARIO_COMPLETO,40.0,4.0,0.04918355301987015,3.3333333333333335,0.037838546789953444,S,P,5_a_10,25_a_30
801700233.0,8575,4,HIPOTECA,35000,SALUD,0.24,10.65,N,28.0,ACTIVO,3140.0,M,3174.0,UNIVERSITARIO_COMPLETO,74.0,2.0,0.245,6.166666666666667,0.15096428571428572,S,P,5_a_10,menor_25
716815308.0,9500,3,HIPOTECA,35000,PAGO_DEUDAS,0.27,6.03,N,36.0,ACTIVO,3942.0,F,4396.0,UNIVERSITARIO_INCOMPLETO,69.0,2.0,0.2714285714285714,5.75,0.20310476190476193,C,P,5_a_10,menor_25
720580383.0,3000,3,ALQUILER,55160,EDUCACIÓN,0.05,8.9,N,37.0,ACTIVO,3637.0,F,1438.3,UNIVERSITARIO_COMPLETO,80.0,3.0,0.05438723712835388,6.666666666666667,0.0840645395213923,C,C,menor_5,menor_25
780202908.0,3000,2,ALQUILER,61200,PERSONAL,0.05,12.42,N,43.0,ACTIVO,2833.0,F,6853.0,UNIVERSITARIO_COMPLETO,70.0,2.0,0.049019607843137254,5.833333333333333,0.07080065359477125,S,P,5_a_10,menor_25
821149008.0,5000,3,PROPIA,35000,EDUCACIÓN,0.14,14.27,Y,48.0,PASIVO,1661.0,M,34516.0,UNIVERSITARIO_COMPLETO,40.0,2.0,0.14285714285714285,3.3333333333333335,0.09507619047619048,S,P,menor_5,menor_25
716183283.0,3000,2,ALQUILER,62000,EDUCACIÓN,0.05,9.99,N,15.0,ACTIVO,3563.0,F,2166.0,UNIVERSITARIO_INCOMPLETO,70.0,1.0,0.04838709677419355,5.833333333333333,0.08166129032258064,D,P,5_a_10,menor_25
710112933.0,3000,3,ALQUILER,56500,PAGO_DEUDAS,0.05,14.84,Y,18.0,ACTIVO,2580.0,M,16604.0,UNIVERSITARIO_INCOMPLETO,61.0,1.0,0.05309734513274336,5.083333333333333,0.06336283185840708,S,C,5_a_10,menor_25
824168808.0,3000,2,ALQUILER,57000,MEJORAS_HOGAR,0.05,14.59,N,27.0,ACTIVO,2271.0,F,3647.0,UNIVERSITARIO_INCOMPLETO,60.0,1.0,0.05263157894736842,5.0,0.06615789473684211,D,C,5_a_10,menor_25
713089458.0,7000,4,PROPIA,35000,MEJORAS_HOGAR,0.2,16.29,Y,33.0,ACTIVO,3411.0,M,6130.0,SECUNDARIO_COMPLETO,78.0,1.0,0.2,6.5,0.14745714285714287,C,P,menor_5,menor_25
712936908.0,7500,3,HIPOTECA,35000,MEJORAS_HOGAR,0.21,7.9,N,36.0,ACTIVO,2969.0,M,11684.0,DESCONOCIDO,88.0,3.0,0.21428571428571427,7.333333333333333,0.15625714285714287,S,P,menor_5,menor_25
768364233.0,3000,2,ALQUILER,58170,EDUCACIÓN,0.05,9.07,N,53.0,ACTIVO,1505.0,M,5446.0,SECUNDARIO_COMPLETO,33.0,1.0,0.05157297576070139,2.75,0.051658930720302566,C,C,menor_5,menor_25
771725808.0,3000,4,ALQUILER,58800,PERSONAL,0.05,10.36,N,31.0,ACTIVO,3395.0,M,28700.0,UNIVERSITARIO_INCOMPLETO,71.0,3.0,0.05102040816326531,5.916666666666667,0.07049319727891157,N,C,5_a_10,menor_25
780251658.0,3000,3,ALQUILER,58992,SALUD,0.05,12.84,Y,18.0,ACTIVO,2395.0,M,4583.0,SECUNDARIO_COMPLETO,57.0,1.0,0.050854353132628156,4.75,0.05755017629509086,C,C,menor_5,menor_25
780686358.0,3000,4,ALQUILER,65000,MEJORAS_HOGAR,0.05,8.49,N,30.0,ACTIVO,3798.0,M,2888.0,DESCONOCIDO,58.0,3.0,0.046153846153846156,4.833333333333333,0.06996923076923077,C,P,menor_5,25_a_30
712762758.0,10000,4,PROPIA,35000,SALUD,0.29,7.9,N,34.0,ACTIVO,3179.0,M,9451.0,UNIVERSITARIO_COMPLETO,79.0,2.0,0.2857142857142857,6.583333333333333,0.16225714285714288,C,P,menor_5,menor_25
714392808.0,3000,4,ALQUILER,65000,EDUCACIÓN,0.05,6.99,N,43.0,ACTIVO,3504.0,M,13933.0,DESCONOCIDO,62.0,3.0,0.046153846153846156,5.166666666666667,0.06544615384615385,C,P,menor_5,menor_25
826780683.0,8000,4,PROPIA,35000,EDUCACIÓN,0.23,12.69,N,36.0,ACTIVO,3943.0,M,15008.0,UNIVERSITARIO_COMPLETO,85.0,3.0,0.22857142857142856,7.083333333333333,0.1698,C,P,menor_5,menor_25
